,LSF_ID,Province,District,number,Plot_area,Cropping_System,Crops_In_Plot,crop_name,crop area (m2),number trees, trees susceptible six months,Sowing date,harvesting data,seeds type,quantity seeds sown unity,quantity seeds sown,qualitiy of seeds purchased,Amount purchased,quanitiy improved seeds unity,quanitiy improved seeds ,quanitiy improved seeds purchased,improved seeds price,improved seeds origin,quanitiy harvested (kg),remaining harvested,total harvested,Production Status,Produce sold,farm gate price of crop,crop_group
133,22015.0,South,Gisagara,1.0,3781188.2,Pure,1.0,Paddy rice,3781188.2,,,Before 01/09,Between 01-28/02,Both(Trad and Improved,Kg,9610.0,0.0,0.0,Kg,500.0,355.0,175000.0,Recognized seed multipliers/NGO,90000.0,1803940.0,1893940.0,Drought,Yes,285.0,Paddy rice
134,23001.0,South,Nyaruguru,1.0,32469.338,Pure,1.0,Irish potato,32469.338,,,Before 01/09,After February,Improved seeds,,,,,Kg,3982.5,0.0,0.0,Recognized seed multipliers/NGO,33194.0,32119.0,65313.0,Good harvest as it was expected,Yes,332.0,Irish potato
135,23001.0,South,Nyaruguru,11.0,305.60037,Pure,1.0,Tree tomato,305.60037,,,Before 01/09,After February,Improved seeds,,,,,NA,,,16000.0,Recognized seed multipliers/NGO,600.0,300.0,900.0,Good harvest as it was expected,Yes,1000.0,Fruits
136,24001.0,South,Huye,1.0,542754.2,Pure,1.0,Paddy rice,542754.2,,,After 31/10,Between 01-28/02,Traditional seeds,Kg,1665.0,1665.0,499500.0,,,,,,121082.0,100000.0,221082.0,Other reason(Specify),Yes,285.0,Paddy rice
137,24002.0,South,Huye,1.0,512763.7,Pure,1.0,Paddy rice,512763.7,,,Between 01-15/10,Between 01-28/02,Traditional seeds,Kg,1380.0,0.0,,,,,,,80000.0,174771.0,254771.0,Insufficient rainfall,Yes,285.0,Paddy rice
138,24004.0,South,Gisagara,1.0,446237.6,Pure,1.0,Paddy rice,446237.6,,,Between 01-15/10,between 16- 31/01,Traditional seeds,Kg,1980.0,1980.0,0.0,,,,,,46675.0,30000.0,76675.0,Other reason(Specify),Yes,285.0,Paddy rice
139,24004.0,South,Gisagara,39.0,3583.7263,Pure,1.0,Other seasonal vegetable,2303.824,,,Before 01/09,Before 01/12,Traditional seeds,NA,,,0.0,,,,,,3300.0,300.0,3600.0,Good harvest as it was expected,No,,vegetables
140,24004.0,South,Gisagara,62.0,39101.76,Mixed,2.0,Cauliflower,5865.2646,,,Before 01/09,Before 01/12,Traditional seeds,NA,,,0.0,,,,,,0.0,10.0,10.0,Good harvest as it was expected,,,vegetables
141,24004.0,South,Gisagara,62.0,39101.76,Mixed,2.0,Amaranth,23461.059,,,Before 01/09,Before 01/12,Traditional seeds,NA,,,0.0,,,,,,6600.0,6600.0,13200.0,Good harvest as it was expected,No,,vegetables
142,24004.0,South,Gisagara,68.0,5506.0117,Pure,1.0,Napia grass,5506.0117,,,Not applicable,Before 01/12,Traditional seeds,NA,,,0.0,,,,,,2500.0,700.0,3200.0,Insufficient rainfall,No,,Other crops
143,24005.0,South,Huye,1.0,395138.22,Pure,1.0,Paddy rice,395138.22,,,After 31/10,Between 01-28/02,Traditional seeds,Kg,1200.0,1200.0,338400.0,,,,,,113850.0,36150.0,150000.0,Other reason(Specify),Yes,285.0,Paddy rice
144,24006.0,South,Huye,1.0,1437302.0,Pure,1.0,Paddy rice,1437302.0,,,Between 01-15/09,Between 01-28/02,Improved seeds,,,,,Kg,5504.0,0.0,0.0,Recognized seed multipliers/NGO,550400.0,0.0,550400.0,Other reason(Specify),Yes,254.0,Paddy rice
145,24007.0,South,Huye,1.0,1135833.8,Pure,1.0,Paddy rice,1135833.8,,,After 31/10,Between 01-28/02,Traditional seeds,Kg,4169.0,0.0,,,,,,,100000.0,200000.0,300000.0,Other reason(Specify),Yes,285.0,Paddy rice
146,24008.0,South,Huye,1.0,1243641.9,Pure,1.0,Paddy rice,1243641.9,,,After 31/10,After February,Improved seeds,,,,,Kg,3531.0,3531.0,1235850.0,Recognized seed multipliers/NGO,294340.0,200000.0,494340.0,Other reason(Specify),Yes,285.0,Paddy rice
147,24010.0,South,Huye,1.0,408310.75,Pure,1.0,Paddy rice,408310.75,,,After 31/10,Between 01-28/02,Traditional seeds,Kg,1633.0,1633.0,669530.0,,,,,,139500.0,500.0,140000.0,Other reason(Specify),Yes,285.0,Paddy rice
148,24011.0,South,Huye,1.0,534606.5,Pure,1.0,Paddy rice,534606.5,,,After 31/10,between 01-15/01,Traditional seeds,Kg,1270.0,1270.0,520700.0,,,,,,225625.0,11875.0,237500.0,Other reason(Specify),Yes,285.0,Paddy rice
149,24012.0,South,Huye,1.0,805541.3,Pure,1.0,Paddy rice,805541.3,,,Between 16-30/09,Between 01-28/02,Traditional seeds,Kg,4717.8,3302.0,738.0,,,,,,247942.0,18662.0,266604.0,Other reason(Specify),Yes,285.0,Paddy rice
150,24013.0,South,Huye,1.0,461095.06,Pure,1.0,Paddy rice,461095.06,,,Between 16-31/10,After February,Traditional seeds,Kg,2066.5,2066.5,588952.0,,,,,,125000.0,40320.0,165320.0,Other reason(Specify),Yes,285.0,Paddy rice
151,24014.0,South,Huye,2.0,458589.53,Pure,1.0,Paddy rice,458589.53,,,Between 01-15/10,Between 01-28/02,Traditional seeds,Kg,1245.0,0.0,,,,,,,188600.0,0.0,188600.0,Other reason(Specify),Yes,285.0,Paddy rice
152,24015.0,South,Huye,1.0,521955.06,Pure,1.0,Paddy rice,521955.06,,,After 31/10,After February,Both(Trad and Improved,Kg,13746.0,13746.0,3917610.0,Kg,19107.0,19107.0,5732100.0,Recognized seed multipliers/NGO,29546.5,68708.0,98254.5,Flood,Yes,285.0,Paddy rice
153,24016.0,South,Huye,1.0,628220.5,Pure,1.0,Maize,628220.5,,,Between 16-30/09,Between 01-28/02,Improved seeds,,,,,Kg,811.8,811.8,239480.0,Shops of improved seeds,0.0,91648.0,91648.0,Insufficient rainfall,No,,Maize
154,25001.0,South,Nyamagabe,3.0,199708.31,Pure,1.0,Irish potato,199708.31,,,Before 01/09,between 16- 31/12 ,Improved seeds,,,,,Kg,50000.0,50000.0,22500000.0,RAB/NAEB/SECTOR,166000.0,66000.0,232000.0,Insufficient rainfall,Yes,175.0,Irish potato
155,25001.0,South,Nyamagabe,6.0,16339.447,Mixed,2.0,Maize,8169.7236,,,Between 01-15/09,Between 01-28/02,Traditional seeds,Kg,75.0,0.0,,,,,,,0.0,1700.0,1700.0,Insufficient rainfall,No,,Maize
156,25001.0,South,Nyamagabe,6.0,16339.447,Mixed,2.0,Climbing bean,8169.7236,,,Between 01-15/09,Between 01-28/02,Improved seeds,,,,,Kg,125.0,125.0,87500.0,RAB/NAEB/SECTOR,0.0,1000.0,1000.0,Insufficient rainfall,No,,Climbing bean
157,26001.0,South,Ruhango,4.0,2257.1958,Pure,1.0,Dessert banana,2257.1958,72.0,3.0,Not applicable,Between 01-28/02,Traditional seeds,NA,,,0.0,,,,,,150.0,0.0,150.0,Insufficient rainfall,Yes,180.0,Dessert banana
158,26001.0,South,Ruhango,7.0,3999.9827,Pure,1.0,Cassava,3999.9827,4156.0,4156.0,Not applicable,Between 01-28/02,Traditional seeds,NA,,,0.0,,,,,,3000.0,3200.0,6200.0,Insufficient rainfall,Yes,100.0,Cassava
159,26001.0,South,Ruhango,8.0,17317.777,Pure,1.0,Bush bean,17317.777,,,Between 16-31/10,between 01-15/01,Traditional seeds,Kg,200.0,0.0,,,,,,,1120.0,0.0,1120.0,Insufficient rainfall,Yes,400.0,Bush bean
160,26001.0,South,Ruhango,14.0,828.36835,Pure,1.0,Groundnut,828.36835,,,Between 16-31/10,between 01-15/01,Traditional seeds,Kg,3.0,0.0,,,,,,,30.0,0.0,30.0,Insufficient rainfall,No,,Groundnut
161,26001.0,South,Ruhango,18.0,15237.539,Pure,1.0,Cassava,15237.539,16192.0,16112.0,Not applicable,Between 01-28/02,Traditional seeds,NA,,,0.0,,,,,,3000.0,3200.0,6200.0,Insufficient rainfall,Yes,100.0,Cassava
162,26002.0,South,Ruhango,1.0,878113.6,Pure,1.0,Paddy rice,878113.6,,,Between 01-15/09,between 16- 31/01,Traditional seeds,Kg,3600.0,3600.0,957600.0,,,,,,380000.0,0.0,380000.0,Good harvest as it was expected,Yes,272.0,Paddy rice
163,26003.0,South,Ruhango,1.0,551080.3,Pure,1.0,Paddy rice,551080.3,,,Between 01-15/09,Between 01-28/02,Improved seeds,,,,,Kg,2556.0,2556.0,894600.0,Recognized seed multipliers/NGO,187000.0,0.0,187000.0,Insufficient rainfall,Yes,272.0,Paddy rice
164,26005.0,South,Ruhango,1.0,3904869.0,Pure,1.0,Paddy rice,3904869.0,,,Between 01-15/09,between 16- 31/01,Traditional seeds,Kg,14631.0,14631.0,3515670.0,,,,,,932000.0,0.0,932000.0,Other reason(Specify),No,,Paddy rice
165,26006.0,South,Ruhango,1.0,384504.16,Pure,1.0,Paddy rice,384504.16,,,Between 01-15/09,between 16- 31/01,Traditional seeds,Kg,3573.6,0.0,,,,,,,65000.0,0.0,65000.0,Flood,Yes,277.0,Paddy rice
166,26007.0,South,Ruhango,1.0,289484.6,Pure,1.0,Paddy rice,289484.6,,,Between 01-15/10,between 16- 31/01,Traditional seeds,Kg,4412.0,4412.0,1764000.0,,,,,,66180.0,0.0,66180.0,Inadequate fertilizer,Yes,277.0,Paddy rice
167,26008.0,South,Ruhango,1.0,146778.25,Pure,1.0,Paddy rice,146778.25,,,Between 01-15/09,between 16- 31/12 ,Traditional seeds,Kg,587.6,300.0,90000.0,,,,,,29380.0,0.0,29380.0,Other reason(Specify),No,,Paddy rice
168,26010.0,South,Ruhango,1.0,712994.94,Pure,1.0,Paddy rice,712994.94,,,Between 01-15/09,Between 01-28/02,Traditional seeds,Kg,3500.0,3500.0,1225000.0,,,,,,150000.0,0.0,150000.0,Other reason(Specify),Yes,272.0,Paddy rice
169,27001.0,South,Muhanga,2.0,319693.62,Pure,1.0,Maize,319693.62,,,Between 01-15/10,After February,Improved seeds,,,,,Kg,600.0,600.0,177000.0,Shops of improved seeds,0.0,75000.0,75000.0,Good harvest as it was expected,Yes,215.0,Maize
170,27001.0,South,Muhanga,6.0,779080.44,Pure,1.0,Paddy rice,779080.44,,,Between 01-15/09,between 16- 31/01,Both(Trad and Improved,Kg,420.0,420.0,147000.0,Kg,1650.0,1650.0,577500.0,Recognized seed multipliers/NGO,312825.0,0.0,312825.0,Unfertile soil,Yes,272.0,Paddy rice
171,27002.0,South,Muhanga,1.0,606744.56,Pure,1.0,Paddy rice,606744.56,,,Between 16-31/10,Between 01-28/02,Traditional seeds,Kg,1781.0,1781.0,623350.0,,,,,,185000.0,0.0,185000.0,Drought,Yes,272.0,Paddy rice
172,27002.0,South,Muhanga,4.0,132226.34,Pure,1.0,Maize,132226.34,,,Between 01-15/10,After February,Improved seeds,,,,,Kg,850.0,850.0,335250.0,RAB/NAEB/SECTOR,0.0,30000.0,30000.0,Drought,Yes,215.0,Maize
173,27003.0,South,Muhanga,1.0,2041793.6,Pure,1.0,Maize,2041793.6,,,Between 01-15/10,After February,Improved seeds,,,,,Kg,5123.5,5123.5,1305575.0,RAB/NAEB/SECTOR,0.0,563585.0,563585.0,Insufficient rainfall,No,,Maize
174,28001.0,South,Kamonyi,1.0,594811.9,Pure,1.0,Maize,594811.9,,,Between 16-30/09,After February,Improved seeds,,,,,Kg,264.0,264.0,765603.0,Shops of improved seeds,100.0,26330.0,26430.0,Insufficient rainfall,No,,Maize
175,28001.0,South,Kamonyi,2.0,100202.95,Pure,1.0,Maize,100202.95,,,Between 16-30/09,After February,Improved seeds,,,,,Kg,1300.0,1300.0,377000.0,Shops of improved seeds,0.0,130000.0,130000.0,Insufficient rainfall,No,,Maize
176,28002.0,South,Kamonyi,1.0,828034.3,Pure,1.0,Paddy rice,828034.3,,,Not applicable,Between 01-28/02,Improved seeds,,,,,Kg,6000.0,6000.0,2100000.0,Recognized seed multipliers/NGO,250000.0,0.0,250000.0,Other reason(Specify),Yes,275.0,Paddy rice
177,28003.0,South,Kamonyi,1.0,1089728.1,Pure,1.0,Paddy rice,1089728.1,,,Before 01/09,between 01-15 /12,Improved seeds,,,,,Kg,3182.0,3182.0,1591000.0,Recognized seed multipliers/NGO,282853.0,141427.0,424280.0,Good harvest as it was expected,No,,Paddy rice
178,28004.0,South,Kamonyi,1.0,767470.5,Pure,1.0,Maize,767470.5,,,Not applicable,After February,Improved seeds,,,,,Kg,2175.0,2175.0,630750.0,Recognized seed multipliers/NGO,240000.0,0.0,240000.0,Insufficient rainfall,No,,Maize
179,31001.0,West,Karongi,1.0,11728.541,Pure,1.0,Macadamia,11728.541,303.0,166.0,Not applicable,Between 01-28/02,Improved seeds,,,,,NA,,,151500.0,RAB/NAEB/SECTOR,19572.0,1918.0,21490.0,Inadequate fertilizer,Yes,950.0,Fruits
180,33001.0,West,Rubavu,2.0,40290.094,Pure,1.0,Cooking banana,40290.094,4450.0,1500.0,Not applicable,Between 01-28/02,Improved seeds,,,,,NA,,,0.0,Recognized seed multipliers/NGO,19200.0,1600.0,20800.0,Good harvest as it was expected,Yes,200.0,Cooking banana
181,33001.0,West,Rubavu,5.0,2674.3035,Pure,1.0,Climbing bean,2674.3035,,,Between 01-15/09,between 16- 31/01,Improved seeds,,,,,Kg,30.0,0.0,0.0,Recognized seed multipliers/NGO,300.0,0.0,300.0,Good harvest as it was expected,No,,Climbing bean
182,33001.0,West,Rubavu,6.0,15348.041,Pure,1.0,Napia grass for fodder,15348.041,,,Not applicable,Before 01/12,Traditional seeds,NA,,,0.0,,,,,,30000.0,5000.0,35000.0,Good harvest as it was expected,No,,Other crops
183,33001.0,West,Rubavu,7.0,10763.511,Pure,1.0,Sweet potato,10763.511,,,After 31/10,After February,Traditional seeds,NA,,,0.0,,,,,,0.0,5000.0,5000.0,Good harvest as it was expected,No,,Sweet potato
184,33001.0,West,Rubavu,9.0,11550.713,Pure,1.0,Maize,11550.713,,,After 31/10,After February,Improved seeds,,,,,Kg,16.0,16.0,1200.0,RAB/NAEB/SECTOR,200.0,300.0,500.0,Diseases and pasts,No,,Maize
185,33001.0,West,Rubavu,12.0,2736.2246,Pure,1.0,Banana for beer,2736.2246,580.0,400.0,Not applicable,Between 01-28/02,Traditional seeds,NA,,,0.0,,,,,,2000.0,0.0,2000.0,Inadequate fertilizer,No,,Banana for beer
186,33002.0,West,Rubavu,1.0,137215.9,Pure,1.0,Irish potato,137215.9,,,Before 01/09,Between 01-28/02,Improved seeds,,,,,Kg,32000.0,32000.0,16000000.0,RAB/NAEB/SECTOR,46000.0,60000.0,106000.0,Inadequate fertilizer,Yes,130.0,Irish potato
187,33003.0,West,Rubavu,2.0,8796.839,Pure,1.0,Other perennial  crop,8796.839,700.0,120.0,Not applicable,Before 01/12,Traditional seeds,NA,,,0.0,,,,,,120.0,30.0,150.0,Good harvest as it was expected,Yes,5000.0,Other crops
188,33003.0,West,Rubavu,3.0,258674.72,Pure,1.0,Irish potato,258674.72,,,Before 01/09,Between 01-28/02,Improved seeds,,,,,Kg,45000.0,45000.0,22500000.0,RAB/NAEB/SECTOR,440000.0,0.0,440000.0,Good harvest as it was expected,Yes,130.0,Irish potato
189,36001.0,West,Rusizi,1.0,166466.81,Mixed,2.0,Maize,66586.73,,,Between 01-15/10,Between 01-28/02,Traditional seeds,Kg,56.0,0.0,,,,,,,22272.0,0.0,22272.0,Insufficient rainfall,Yes,260.0,Maize
190,36001.0,West,Rusizi,1.0,166466.81,Mixed,2.0,Bush bean,99880.086,,,Between 01-15/10,between 01-15/01,Traditional seeds,Kg,102.0,0.0,,,,,,,8880.0,0.0,8880.0,Insufficient rainfall,Yes,500.0,Bush bean
191,36002.0,West,Rusizi,1.0,3130729.0,Pure,1.0,Paddy rice,3130729.0,,,After 31/10,between 01-15/01,Improved seeds,,,,,Kg,11600.0,11600.0,3712000.0,Recognized seed multipliers/NGO,1587621.0,2400.0,1590021.0,Good harvest as it was expected,Yes,293.0,Paddy rice
192,36003.0,West,Rusizi,3.0,4006912.2,Pure,1.0,Paddy rice,4006912.2,,,After 31/10,After February,Improved seeds,,,,,Kg,15240.21,15240.21,4572063.0,Recognized seed multipliers/NGO,1236822.0,231522.7,1468344.8,Other reason(Specify),Yes,283.0,Paddy rice
193,36004.0,West,Rusizi,1.0,2663079.5,Pure,1.0,Paddy rice,2663079.5,,,Not applicable,Between 01-28/02,Improved seeds,,,,,Kg,10650.0,10650.0,3621000.0,Recognized seed multipliers/NGO,700000.0,500000.0,1200000.0,Drought,Yes,293.0,Paddy rice
194,36005.0,West,Rusizi,1.0,4492769.0,Pure,1.0,Paddy rice,4492769.0,,,Not applicable,After February,Improved seeds,,,,,Kg,17564.0,17564.0,6147400.0,Recognized seed multipliers/NGO,1300000.0,300000.0,1600000.0,Other reason(Specify),Yes,293.0,Paddy rice
195,36006.0,West,Rusizi,1.0,1510493.5,Pure,1.0,Other perennial  crop,1510493.5,1283500.0,142611.0,Not applicable,Before 01/12,Improved seeds,,,,,NA,,,0.0,Recognized seed multipliers/NGO,11000.0,0.0,11000.0,Good harvest as it was expected,No,,Other crops
196,36007.0,West,Rusizi,1.0,529353.94,Pure,1.0,Paddy rice,529353.94,,,After 31/10,After February,Traditional seeds,Kg,2276.3,0.0,,,,,,,0.0,256293.3,256293.3,Inappropriete seeds,No,,Paddy rice
197,37001.0,West,Nyamasheke,1.0,70406.26,Pure,1.0,Coffee,70406.26,19700.0,19700.0,Not applicable,Between 01-28/02,Improved seeds,,,,,NA,,,0.0,RAB/NAEB/SECTOR,5259.0,1000.0,6259.0,Other reason(Specify),No,,Other crops
198,37001.0,West,Nyamasheke,2.0,124758.76,Pure,1.0,Coffee,124758.76,29500.0,29500.0,Not applicable,Between 01-28/02,Improved seeds,,,,,NA,,,0.0,RAB/NAEB/SECTOR,11933.0,3000.0,14933.0,Other reason(Specify),No,,Other crops
199,37001.0,West,Nyamasheke,3.0,21366.758,Pure,1.0,Coffee,21366.758,4908.0,4908.0,Not applicable,Between 01-28/02,Improved seeds,,,,,NA,,,0.0,RAB/NAEB/SECTOR,299.0,76.0,375.0,Other reason(Specify),No,,Other crops
200,37001.0,West,Nyamasheke,4.0,98963.21,Pure,1.0,Coffee,98963.21,22705.0,22705.0,Not applicable,Between 01-28/02,Improved seeds,,,,,NA,,,0.0,RAB/NAEB/SECTOR,1381.0,353.0,1734.0,Other reason(Specify),No,,Other crops
201,37001.0,West,Nyamasheke,5.0,19965.648,Pure,1.0,Coffee,19965.648,4587.0,4587.0,Not applicable,Between 01-28/02,Improved seeds,,,,,NA,,,0.0,RAB/NAEB/SECTOR,279.0,71.0,350.0,Other reason(Specify),No,,Other crops
202,37002.0,West,Nyamasheke,1.0,421615.7,Pure,1.0,Paddy rice,421615.7,,,After 31/10,After February,Traditional seeds,Kg,1500.0,1500.0,52500.0,,,,,,10000.0,90000.0,100000.0,Heavy rainfall,No,,Paddy rice
203,37004.0,West,Nyamasheke,1.0,1337795.9,Pure,1.0,Paddy rice,1337795.9,,,Between 01-15/10,between 01-15/01,Traditional seeds,Kg,6400.0,0.0,,,,,,,704000.0,0.0,704000.0,Inadequate fertilizer,Yes,275.0,Paddy rice
204,37006.0,West,Nyamasheke,1.0,395529.03,Pure,1.0,Paddy rice,395529.03,,,Between 16-31/10,Between 01-28/02,Improved seeds,,,,,Kg,1966.0,1966.0,550480.0,Recognized seed multipliers/NGO,196606.6,56173.3,252779.9,Good harvest as it was expected,Yes,285.0,Paddy rice
205,41001.0,North,Rulindo,1.0,7860.602,Pure,1.0,Maize,7860.602,,,Between 01-15/10,Between 01-28/02,Traditional seeds,Kg,15.0,0.0,,,,,,,0.0,30.0,30.0,Insufficient rainfall,No,,Maize
206,41001.0,North,Rulindo,2.0,31019.398,Pure,1.0,Irish potato,31019.398,,,Between 16-30/09,between 16- 31/01,Traditional seeds,Kg,1400.0,0.0,,,,,,,35000.0,0.0,35000.0,Good harvest as it was expected,No,,Irish potato
207,41001.0,North,Rulindo,4.0,19824.777,Pure,1.0,Wheat,19824.777,,,Between 01-15/10,Between 01-28/02,Traditional seeds,Kg,50.0,0.0,,,,,,,400.0,900.0,1300.0,Insufficient rainfall,No,,Wheat
208,41003.0,North,Rulindo,1.0,32528.227,Pure,1.0,Coffee,32528.227,8100.0,1500.0,Not applicable,between 01-15 /12,Improved seeds,,,,,NA,,,0.0,RAB/NAEB/SECTOR,0.0,1000.0,1000.0,Diseases and pasts,Yes,160.0,Other crops
209,41004.0,North,Rulindo,1.0,46932.51,Pure,1.0,Climbing bean,46932.51,,,Between 01-15/09,Between 01-28/02,Traditional seeds,Kg,250.0,0.0,,,,,,,2500.0,3000.0,5500.0,Good harvest as it was expected,Yes,500.0,Climbing bean
210,41004.0,North,Rulindo,2.0,3854.062,Pure,1.0,Bush bean,3854.062,,,Between 01-15/10,between 16- 31/01,Traditional seeds,Kg,60.0,0.0,,,,,,,1000.0,0.0,1000.0,Good harvest as it was expected,Yes,300.0,Bush bean
211,41004.0,North,Rulindo,3.0,32679.564,Pure,1.0,Maize,32679.564,,,Between 16-30/09,After February,Improved seeds,,,,,Kg,100.0,100.0,50000.0,RAB/NAEB/SECTOR,0.0,2000.0,2000.0,Insufficient rainfall,No,,Maize
212,41004.0,North,Rulindo,4.0,75437.21,Pure,1.0,Irish potato,75437.21,,,Between 01-15/09,Between 01-28/02,Traditional seeds,Kg,10500.0,0.0,,,,,,,20000.0,40000.0,60000.0,Good harvest as it was expected,Yes,300.0,Irish potato
213,41004.0,North,Rulindo,5.0,38273.934,Pure,1.0,Wheat,38273.934,,,Between 01-15/10,Between 01-28/02,Both(Trad and Improved,Kg,500.0,0.0,0.0,Kg,150.0,150.0,42000.0,RAB/NAEB/SECTOR,0.0,7000.0,7000.0,Good harvest as it was expected,No,,Wheat
214,41004.0,North,Rulindo,6.0,3586.8982,Mixed,3.0,Cabbage,1614.1042,,,Between 16-30/09,Between 01-28/02,Improved seeds,,,,,g,20.0,20.0,1500.0,Shops of improved seeds,400.0,600.0,1000.0,Insufficient rainfall,Yes,50.0,vegetables
215,41004.0,North,Rulindo,6.0,3586.8982,Mixed,3.0,Onion,1076.0695,,,Between 16-30/09,Between 01-28/02,Improved seeds,,,,,g,50.0,50.0,3000.0,Shops of improved seeds,800.0,200.0,1000.0,Insufficient rainfall,Yes,150.0,vegetables
216,41004.0,North,Rulindo,6.0,3586.8982,Mixed,3.0,Carrot,896.72455,,,Between 16-30/09,between 16- 31/01,Improved seeds,,,,,g,50.0,50.0,2500.0,Shops of improved seeds,300.0,0.0,300.0,Insufficient rainfall,Yes,200.0,vegetables
217,41004.0,North,Rulindo,7.0,694.1838,Pure,1.0,Sugar beet,694.1838,,,Between 16-30/09,After February,Improved seeds,,,,,g,100.0,100.0,5000.0,Shops of improved seeds,300.0,200.0,500.0,Insufficient rainfall,Yes,200.0,vegetables
218,41005.0,North,Rulindo,1.0,19070.385,Mixed,3.0,Cooking banana,4767.596,239.0,15.0,Not applicable,Between 01-28/02,Improved seeds,,,,,NA,,,0.0,Recognized seed multipliers/NGO,560.0,40.0,600.0,Good harvest as it was expected,No,,Cooking banana
219,41005.0,North,Rulindo,1.0,19070.385,Mixed,3.0,Dessert banana,8581.673,396.0,69.0,Not applicable,Between 01-28/02,Improved seeds,,,,,NA,,,49000.0,Recognized seed multipliers/NGO,2550.0,900.0,3450.0,Good harvest as it was expected,Yes,90.0,Dessert banana
220,41005.0,North,Rulindo,1.0,19070.385,Mixed,3.0,Banana for beer,5721.115,259.0,57.0,Not applicable,Between 01-28/02,Improved seeds,,,,,NA,,,0.0,Recognized seed multipliers/NGO,9240.0,1050.0,10290.0,Good harvest as it was expected,Yes,80.0,Banana for beer
221,43001.0,North,Musanze,1.0,2040.4148,Pure,1.0,Climbing bean,2040.4148,,,Between 01-15/09,Between 01-28/02,Traditional seeds,Kg,11.0,0.0,,,,,,,1030.0,0.0,1030.0,Other reason(Specify),No,,Climbing bean
222,43001.0,North,Musanze,2.0,5503.784,Pure,1.0,Wheat,5503.784,,,Between 16-30/09,Between 01-28/02,Improved seeds,,,,,Kg,40.0,40.0,10400.0,RAB/NAEB/SECTOR,1600.0,0.0,1600.0,Good harvest as it was expected,No,,Wheat
223,43001.0,North,Musanze,4.0,728.11676,Pure,1.0,Pyrethrum,728.11676,,,Before 01/09,Between 01-28/02,Improved seeds,,,,,NA,,,0.0,RAB/NAEB/SECTOR,2391.0,250.0,2641.0,Good harvest as it was expected,Yes,1080.0,Other crops
224,43001.0,North,Musanze,7.0,1258.3293,Pure,1.0,Pea,1258.3293,,,Between 16-30/09,between 01-15/01,Traditional seeds,Kg,10.0,0.0,,,,,,,80.0,0.0,80.0,Heavy rainfall,No,,Pea
225,43001.0,North,Musanze,8.0,2007.7942,Pure,1.0,Wheat,2007.7942,,,Between 01-15/09,Between 01-28/02,Improved seeds,,,,,Kg,15.0,15.0,3900.0,RAB/NAEB/SECTOR,1600.0,0.0,1600.0,Good harvest as it was expected,No,,Wheat
226,43001.0,North,Musanze,13.0,2425.7886,Pure,1.0,Irish potato,1455.4731,,,Before 01/09,between 16- 31/12 ,Traditional seeds,Kg,250.0,0.0,,,,,,,620.0,0.0,620.0,Insufficient rainfall,No,,Irish potato
227,45001.0,North,Gicumbi,1.0,91445.31,Pure,1.0,Wheat,91445.31,,,Between 16-31/10,Between 01-28/02,Improved seeds,,,,,Kg,700.0,700.0,280000.0,Shops of improved seeds,0.0,18000.0,18000.0,Insufficient rainfall,No,,Wheat
228,45001.0,North,Gicumbi,2.0,19719.832,Pure,1.0,Irish potato,19719.832,,,Between 16-30/09,between 16- 31/12 ,Traditional seeds,Kg,2900.0,2900.0,1160000.0,,,,,,14538.0,0.0,14538.0,Inadequate fertilizer,No,,Irish potato
229,45001.0,North,Gicumbi,3.0,15532.171,Pure,1.0,Irish potato,15532.171,,,Between 16-30/09,between 16- 31/12 ,Traditional seeds,Kg,2280.0,2280.0,912000.0,,,,,,11439.0,0.0,11439.0,Inadequate fertilizer,No,,Irish potato
230,45001.0,North,Gicumbi,4.0,101384.414,Pure,1.0,Maize,101384.414,,,Between 01-15/10,After February,Improved seeds,,,,,Kg,318.0,318.0,74730.0,Shops of improved seeds,0.0,10000.0,10000.0,Inadequate fertilizer,No,,Maize
231,45001.0,North,Gicumbi,9.0,10016.745,Pure,1.0,Maize,10016.745,,,Between 01-15/10,After February,Improved seeds,,,,,Kg,31.0,31.0,7285.0,Shops of improved seeds,0.0,1000.0,1000.0,Inadequate fertilizer,No,,Maize
232,45001.0,North,Gicumbi,10.0,19038.342,Pure,1.0,Irish potato,19038.342,,,Between 16-30/09,between 16- 31/12 ,Traditional seeds,g,2800.0,2800.0,1120000.0,,,,,,14022.0,0.0,14022.0,Inadequate fertilizer,No,,Irish potato
233,45002.0,East,Gicumbi,7.0,264275.94,Pure,1.0,Maize,264275.94,,,Between 01-15/10,between 16- 31/01,Improved seeds,,,,,Kg,475.0,0.0,0.0,RAB/NAEB/SECTOR,31716.0,0.0,31716.0,Insufficient rainfall,No,,Maize
234,51001.0,East,Rwamagana,1.0,30818.105,Mixed,3.0,Bush bean,9245.432,,,Between 16-30/09,between 01-15/01,Traditional seeds,Kg,25.0,0.0,,,,,,,700.0,0.0,700.0,Insufficient rainfall,No,,Bush bean
235,51001.0,East,Rwamagana,1.0,30818.105,Mixed,3.0,Soybean ,12327.242,,,Between 16-30/09,Between 01-28/02,Traditional seeds,Kg,20.0,0.0,,,,,,,0.0,100.0,100.0,Inadequate fertilizer,No,,Soybean 
