,LSF_ID,Province,District,Plot No,Plot area(m^2),Organic fertilizer,organic fertilizer used (kg),inorganic fertilizer,inorganic fertilizer type,inorganic fertilizer used (kg),source inorganic fertilizer
637,51010.0,East,Rwamagana,12.0,15387.5769195,1,7000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
638,51010.0,East,Rwamagana,13.0,8491.26466404,1,3000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
639,51010.0,East,Rwamagana,13.0,8491.26466404,1,3000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
640,51010.0,East,Rwamagana,13.0,8491.26466404,1,3000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
641,51010.0,East,Rwamagana,14.0,23279.4926605,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
642,51012.0,East,Rwamagana,1.0,315.533645164,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
643,51012.0,East,Rwamagana,2.0,118832.465405,1,9612.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
644,51012.0,East,Rwamagana,2.0,118832.465405,1,9612.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
645,51012.0,East,Rwamagana,2.0,118832.465405,1,9612.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
646,51012.0,East,Rwamagana,4.0,1743.24889683,1,4300.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
647,51012.0,East,Rwamagana,4.0,1743.24889683,1,4300.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
648,51012.0,East,Rwamagana,4.0,1743.24889683,1,4300.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
649,51012.0,East,Rwamagana,6.0,5245.49139644,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
650,51012.0,East,Rwamagana,7.0,2634.96186795,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
651,51012.0,East,Rwamagana,8.0,3362.04812738,1,1900.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
652,51012.0,East,Rwamagana,8.0,3362.04812738,1,1900.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
653,51012.0,East,Rwamagana,8.0,3362.04812738,1,1900.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
654,51012.0,East,Rwamagana,9.0,2810.79043602,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
655,51013.0,East,Rwamagana,2.0,64366.3462485,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
656,51013.0,East,Rwamagana,3.0,2213.15316084,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
657,51013.0,East,Rwamagana,5.0,724.900532063,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
658,51013.0,East,Rwamagana,6.0,6729.33644349,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
659,51013.0,East,Rwamagana,8.0,30259.1371518,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
660,51013.0,East,Rwamagana,9.0,29639.3043738,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
661,51014.0,East,Rwamagana,2.0,142166.419007,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
662,51014.0,East,Rwamagana,3.0,65896.1963135,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
663,51015.0,East,Rwamagana,1.0,78314.7490277,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
664,51015.0,East,Rwamagana,2.0,46064.3866314,1,1650.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
665,51015.0,East,Rwamagana,2.0,46064.3866314,1,1650.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
666,51015.0,East,Rwamagana,2.0,46064.3866314,1,1650.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
667,51015.0,East,Rwamagana,4.0,15530.5497943,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
668,51016.0,East,Rwamagana,1.0,10785.3225068,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
669,51016.0,East,Rwamagana,2.0,29311.2737106,0,0.0,1,DAP,220.0,Government & Market
670,51016.0,East,Rwamagana,2.0,29311.2737106,0,0.0,1,Urea,351.0,Government & Market
671,51016.0,East,Rwamagana,3.0,9014.61022991,0,0.0,1,Urea,39760.0,Government & Market
672,51016.0,East,Rwamagana,3.0,9014.61022991,0,0.0,1,DAP,70.0,Government & Market
673,51016.0,East,Rwamagana,4.0,11925.8105398,0,0.0,1,DAP,90.0,Government & Market
674,51016.0,East,Rwamagana,4.0,11925.8105398,0,0.0,1,Urea,143.0,Government & Market
675,51016.0,East,Rwamagana,6.0,10669.6856468,0,0.0,1,DAP,80.0,Market
676,51016.0,East,Rwamagana,6.0,10669.6856468,0,0.0,1,Urea,128.0,Government & Market
677,51016.0,East,Rwamagana,7.0,3126.76028094,1,300.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
678,51016.0,East,Rwamagana,7.0,3126.76028094,1,300.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
679,51016.0,East,Rwamagana,7.0,3126.76028094,1,300.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
680,51016.0,East,Rwamagana,8.0,3536.76038799,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
681,51016.0,East,Rwamagana,9.0,868.823801501,1,300.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
682,51016.0,East,Rwamagana,9.0,868.823801501,1,300.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
683,51016.0,East,Rwamagana,9.0,868.823801501,1,300.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
684,51016.0,East,Rwamagana,11.0,113.66202661,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
685,51016.0,East,Rwamagana,12.0,5372.9320033,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
686,51016.0,East,Rwamagana,16.0,952.799830112,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
687,51017.0,East,Rwamagana,4.0,877.058123329,1,280.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
688,51017.0,East,Rwamagana,4.0,877.058123329,1,280.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
689,51017.0,East,Rwamagana,4.0,877.058123329,1,280.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
690,51017.0,East,Rwamagana,6.0,14798.8472778,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
691,51017.0,East,Rwamagana,7.0,65493.8088726,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
692,51017.0,East,Rwamagana,8.0,26080.8296526,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
693,51017.0,East,Rwamagana,9.0,14983.6796006,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
694,51017.0,East,Rwamagana,10.0,29553.0332452,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
695,51018.0,East,Rwamagana,1.0,746365.625,0,0.0,1,NPK 17-17-17,5564000.0,Government & Market
696,51018.0,East,Rwamagana,1.0,746365.625,0,0.0,1,Urea,1899250.0,Government & Market
697,51019.0,East,Rwamagana,1.0,1096293.625,0,0.0,1,NPK 17-17-17,7740000.0,Government(MINAGRI/RAB/NAEB/District
698,51020.0,East,Rwamagana,1.0,537212.5625,0,0.0,1,Urea,3400.0,Government(MINAGRI/RAB/NAEB/District
699,51020.0,East,Rwamagana,1.0,537212.5625,0,0.0,1,NPK 17-17-17,6800.0,Government(MINAGRI/RAB/NAEB/District
700,52001.0,East,Nyagatare,2.0,223185.135414,1,2700.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
701,52001.0,East,Nyagatare,2.0,223185.135414,1,2700.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
702,52001.0,East,Nyagatare,2.0,223185.135414,1,2700.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
703,52001.0,East,Nyagatare,4.0,10274.6710079,1,1000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
704,52001.0,East,Nyagatare,4.0,10274.6710079,1,1000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
705,52001.0,East,Nyagatare,4.0,10274.6710079,1,1000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
706,52001.0,East,Nyagatare,5.0,18896.9550169,1,1890.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
707,52001.0,East,Nyagatare,5.0,18896.9550169,1,1890.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
708,52001.0,East,Nyagatare,5.0,18896.9550169,1,1890.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
709,52002.0,East,Nyagatare,2.0,43447.0689729,1,3746.0,1,Urea,93010.0,Government(MINAGRI/RAB/NAEB/District
710,52002.0,East,Nyagatare,2.0,43447.0689729,1,3746.0,1,DAP,184295.0,Government(MINAGRI/RAB/NAEB/District
711,52002.0,East,Nyagatare,4.0,17800.123775,1,1533.0,1,Urea,40115.0,Government(MINAGRI/RAB/NAEB/District
712,52002.0,East,Nyagatare,4.0,17800.123775,1,1533.0,1,DAP,79130.0,Government(MINAGRI/RAB/NAEB/District
713,52002.0,East,Nyagatare,6.0,17097.5137476,1,1472.0,1,DAP,7286.5,Government(MINAGRI/RAB/NAEB/District
714,52002.0,East,Nyagatare,6.0,17097.5137476,1,1472.0,1,Urea,36565.0,Government(MINAGRI/RAB/NAEB/District
715,52002.0,East,Nyagatare,8.0,19020.8000591,1,1636.0,1,DAP,80360.0,Government(MINAGRI/RAB/NAEB/District
716,52002.0,East,Nyagatare,8.0,19020.8000591,1,1636.0,1,Urea,40647.0,Government(MINAGRI/RAB/NAEB/District
717,52002.0,East,Nyagatare,11.0,18735.0381813,1,1610.0,1,Urea,4082.5,Government(MINAGRI/RAB/NAEB/District
718,52002.0,East,Nyagatare,11.0,18735.0381813,1,1610.0,1,DAP,79130.0,Government(MINAGRI/RAB/NAEB/District
719,52003.0,East,Nyagatare,2.0,57615.8164381,1,8500.0,1,DAP,112750.0,Government(MINAGRI/RAB/NAEB/District
720,52003.0,East,Nyagatare,3.0,12957.7678026,1,1500.0,1,DAP,12500.0,Government(MINAGRI/RAB/NAEB/District
721,52003.0,East,Nyagatare,4.0,33203.0381337,1,2500.0,1,DAP,8200.0,Government(MINAGRI/RAB/NAEB/District
722,52004.0,East,Nyagatare,2.0,61521.7391894,1,14760.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
723,52004.0,East,Nyagatare,2.0,61521.7391894,1,14760.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
724,52004.0,East,Nyagatare,2.0,61521.7391894,1,14760.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
725,52004.0,East,Nyagatare,3.0,36595.7801752,1,8780.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
726,52004.0,East,Nyagatare,3.0,36595.7801752,1,8780.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
727,52004.0,East,Nyagatare,3.0,36595.7801752,1,8780.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
728,52004.0,East,Nyagatare,4.0,2322.31928736,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
729,52004.0,East,Nyagatare,5.0,4673.17301272,1,1130.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
730,52004.0,East,Nyagatare,5.0,4673.17301272,1,1130.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
731,52004.0,East,Nyagatare,5.0,4673.17301272,1,1130.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
732,52004.0,East,Nyagatare,6.0,10183.6773872,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
733,52004.0,East,Nyagatare,7.0,5898.209605,1,1410.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
734,52004.0,East,Nyagatare,7.0,5898.209605,1,1410.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
735,52004.0,East,Nyagatare,7.0,5898.209605,1,1410.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
736,52004.0,East,Nyagatare,8.0,3161.54004987,1,760.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
737,52004.0,East,Nyagatare,8.0,3161.54004987,1,760.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
738,52004.0,East,Nyagatare,8.0,3161.54004987,1,760.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
739,52004.0,East,Nyagatare,9.0,16477.535058,1,3960.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
740,52004.0,East,Nyagatare,9.0,16477.535058,1,3960.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
741,52004.0,East,Nyagatare,9.0,16477.535058,1,3960.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
742,52004.0,East,Nyagatare,10.0,5594.9544097,1,1344.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
743,52004.0,East,Nyagatare,10.0,5594.9544097,1,1344.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
744,52004.0,East,Nyagatare,10.0,5594.9544097,1,1344.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
745,52006.0,East,Nyagatare,2.0,46023.2542783,1,1643.0,1,Urea,166500.0,Government(MINAGRI/RAB/NAEB/District
746,52006.0,East,Nyagatare,2.0,46023.2542783,1,1643.0,1,DAP,184500.0,Government(MINAGRI/RAB/NAEB/District
747,52006.0,East,Nyagatare,4.0,31929.4752089,1,1140.0,1,Urea,111000.0,Government(MINAGRI/RAB/NAEB/District
748,52006.0,East,Nyagatare,4.0,31929.4752089,1,1140.0,1,DAP,123000.0,Government(MINAGRI/RAB/NAEB/District
749,52006.0,East,Nyagatare,6.0,28901.6899986,1,1032.0,1,DAP,114800.0,Government(MINAGRI/RAB/NAEB/District
750,52006.0,East,Nyagatare,6.0,28901.6899986,1,1032.0,1,Urea,103600.0,Government(MINAGRI/RAB/NAEB/District
751,52006.0,East,Nyagatare,8.0,29515.8866163,1,1054.0,1,DAP,159900.0,Government(MINAGRI/RAB/NAEB/District
752,52006.0,East,Nyagatare,8.0,29515.8866163,1,1054.0,1,Urea,144300.0,Government(MINAGRI/RAB/NAEB/District
753,52006.0,East,Nyagatare,10.0,31459.5596565,1,1125.0,1,Urea,111000.0,Government(MINAGRI/RAB/NAEB/District
754,52006.0,East,Nyagatare,10.0,31459.5596565,1,1125.0,1,DAP,123000.0,Government(MINAGRI/RAB/NAEB/District
755,52007.0,East,Nyagatare,2.0,26326.2238523,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
756,52007.0,East,Nyagatare,4.0,4523.70934684,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
757,52007.0,East,Nyagatare,6.0,2084.09333736,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
758,52007.0,East,Nyagatare,7.0,410.090004014,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
759,52007.0,East,Nyagatare,8.0,5670.24799923,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
760,52007.0,East,Nyagatare,9.0,1758.08072604,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
761,52007.0,East,Nyagatare,14.0,5364.27992453,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
762,52007.0,East,Nyagatare,15.0,4343.91219591,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
763,52007.0,East,Nyagatare,16.0,23080.230914,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
764,52007.0,East,Nyagatare,18.0,42518.721783,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
765,52007.0,East,Nyagatare,19.0,6884.21607954,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
766,52007.0,East,Nyagatare,20.0,2378.03276992,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
767,52008.0,East,Nyagatare,2.0,23968.083936,1,13300.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
768,52008.0,East,Nyagatare,2.0,23968.083936,1,13300.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
769,52008.0,East,Nyagatare,2.0,23968.083936,1,13300.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
770,52008.0,East,Nyagatare,3.0,36295.3887205,1,41800.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
771,52008.0,East,Nyagatare,3.0,36295.3887205,1,41800.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
772,52008.0,East,Nyagatare,3.0,36295.3887205,1,41800.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
773,52008.0,East,Nyagatare,4.0,11511.4275287,1,4100.0,1,Urea,15170.0,Government(MINAGRI/RAB/NAEB/District
774,52008.0,East,Nyagatare,4.0,11511.4275287,1,4100.0,1,DAP,16810.0,Government(MINAGRI/RAB/NAEB/District
775,52008.0,East,Nyagatare,5.0,9066.95193218,1,7800.0,1,DAP,31980.0,Market
776,52008.0,East,Nyagatare,5.0,9066.95193218,1,7800.0,1,Urea,28860.0,Market
777,52008.0,East,Nyagatare,6.0,13380.149088,1,9600.0,1,Urea,17760.0,Government(MINAGRI/RAB/NAEB/District
778,52008.0,East,Nyagatare,6.0,13380.149088,1,9600.0,1,DAP,39360.0,Government(MINAGRI/RAB/NAEB/District
779,52010.0,East,Nyagatare,3.0,306006.872369,0,0.0,1,Urea,566100.0,Government(MINAGRI/RAB/NAEB/District
780,52010.0,East,Nyagatare,3.0,306006.872369,0,0.0,1,DAP,1377000.0,Government(MINAGRI/RAB/NAEB/District
781,52011.0,East,Nyagatare,3.0,6524.79720108,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
782,52011.0,East,Nyagatare,5.0,118497.501324,0,0.0,1,DAP,572000.0,Government(MINAGRI/RAB/NAEB/District
783,52011.0,East,Nyagatare,5.0,118497.501324,0,0.0,1,Urea,550.0,Government(MINAGRI/RAB/NAEB/District
784,52012.0,East,Nyagatare,2.0,55527.9966188,0,0.0,1,NPK 17-17-17,826.5,Other place (Specify)
785,52012.0,East,Nyagatare,2.0,55527.9966188,0,0.0,1,Urea,413.0,Other place (Specify)
786,52012.0,East,Nyagatare,4.0,578608.465795,0,0.0,1,Urea,4309.0,Other place (Specify)
787,52012.0,East,Nyagatare,4.0,578608.465795,0,0.0,1,NPK 17-17-17,8618.0,Other place (Specify)
788,52012.0,East,Nyagatare,5.0,631213.728919,0,0.0,1,NPK 17-17-17,10555.5,Other place (Specify)
789,52012.0,East,Nyagatare,5.0,631213.728919,0,0.0,1,Urea,5278.0,Other place (Specify)
790,52013.0,East,Nyagatare,1.0,1387444.95424,0,0.0,1,NPK 17-17-17,12095200.0,Government & Market
791,52013.0,East,Nyagatare,1.0,1387444.95424,0,0.0,1,Urea,4907165.0,Government & Market
792,52014.0,East,Nyagatare,1.0,1524520.09872,0,0.0,1,NPK 17-17-17,28476.0,Government & Market
793,52014.0,East,Nyagatare,1.0,1524520.09872,0,0.0,1,Urea,13578.0,Government & Market
794,52014.0,East,Nyagatare,3.0,1347666.65351,0,0.0,1,NPK 17-17-17,25173.0,Government & Market
795,52014.0,East,Nyagatare,3.0,1347666.65351,0,0.0,1,Urea,12003.0,Government & Market
796,52014.0,East,Nyagatare,4.0,349362.344972,0,0.0,1,NPK 17-17-17,6525.0,Government & Market
797,52014.0,East,Nyagatare,4.0,349362.344972,0,0.0,1,Urea,3111.0,Government & Market
798,52014.0,East,Nyagatare,6.0,25137.1365373,0,0.0,1,Urea,223.5,Government & Market
799,52014.0,East,Nyagatare,6.0,25137.1365373,0,0.0,1,NPK 17-17-17,469.0,Government & Market
800,52014.0,East,Nyagatare,7.0,347769.311452,0,0.0,1,Urea,3097.0,Government & Market
801,52014.0,East,Nyagatare,7.0,347769.311452,0,0.0,1,NPK 17-17-17,6495.0,Government & Market
802,52014.0,East,Nyagatare,9.0,433554.688714,0,0.0,1,NPK 17-17-17,80978.0,Government & Market
803,52014.0,East,Nyagatare,9.0,433554.688714,0,0.0,1,Urea,3861.0,Government & Market
804,52014.0,East,Nyagatare,11.0,30579.937348,0,0.0,1,Urea,272.5,Government & Market
805,52014.0,East,Nyagatare,11.0,30579.937348,0,0.0,1,NPK 17-17-17,571.5,Government & Market
806,52014.0,East,Nyagatare,12.0,56442.3289154,0,0.0,1,NPK 17-17-17,1055.0,Government & Market
807,52014.0,East,Nyagatare,12.0,56442.3289154,0,0.0,1,Urea,503.0,Government & Market
808,52014.0,East,Nyagatare,14.0,33301.3915585,0,0.0,1,Urea,296.5,Government & Market
809,52014.0,East,Nyagatare,14.0,33301.3915585,0,0.0,1,NPK 17-17-17,622.0,Government & Market
810,52014.0,East,Nyagatare,16.0,86205.3205915,0,0.0,1,NPK 17-17-17,1610.0,Government & Market
811,52014.0,East,Nyagatare,16.0,86205.3205915,0,0.0,1,Urea,767.5,Government & Market
812,52014.0,East,Nyagatare,18.0,61575.220485,0,0.0,1,NPK 17-17-17,1150.0,Government & Market
813,52014.0,East,Nyagatare,18.0,61575.220485,0,0.0,1,Urea,767.5,Government & Market
814,52014.0,East,Nyagatare,20.0,40512.8267505,0,0.0,1,Urea,360.5,Government & Market
815,52014.0,East,Nyagatare,20.0,40512.8267505,0,0.0,1,NPK 17-17-17,756.0,Government & Market
816,52015.0,East,Nyagatare,1.0,288487.322661,0,0.0,1,NPK 17-17-17,402900.0,Government(MINAGRI/RAB/NAEB/District
817,52015.0,East,Nyagatare,1.0,288487.322661,0,0.0,1,Urea,420675.0,Government(MINAGRI/RAB/NAEB/District
818,52015.0,East,Nyagatare,5.0,214168.991415,0,0.0,1,NPK 17-17-17,299115.0,Government(MINAGRI/RAB/NAEB/District
819,52015.0,East,Nyagatare,5.0,214168.991415,0,0.0,1,Urea,312400.0,Government(MINAGRI/RAB/NAEB/District
820,52015.0,East,Nyagatare,8.0,94895.530276,0,0.0,1,NPK 17-17-17,62730.0,Government(MINAGRI/RAB/NAEB/District
821,52015.0,East,Nyagatare,8.0,94895.530276,0,0.0,1,Urea,65497.5,Government(MINAGRI/RAB/NAEB/District
822,52016.0,East,Nyagatare,1.0,5200951.30642,0,0.0,1,DAP,23400.0,Other place (Specify)
823,52016.0,East,Nyagatare,1.0,5200951.30642,0,0.0,1,Urea,28080.0,Other place (Specify)
824,52016.0,East,Nyagatare,1.0,5200951.30642,0,0.0,1,KCL/MOP,30420.0,Other place (Specify)
825,52016.0,East,Nyagatare,2.0,271893.473155,0,0.0,1,Urea,1620.0,Other place (Specify)
826,52016.0,East,Nyagatare,2.0,271893.473155,0,0.0,1,DAP,1350.0,Other place (Specify)
827,52016.0,East,Nyagatare,2.0,271893.473155,0,0.0,1,KCL/MOP,1755.0,Other place (Specify)
828,52016.0,East,Nyagatare,3.0,269955.358055,0,0.0,1,KCL/MOP,1755.0,Other place (Specify)
829,52016.0,East,Nyagatare,3.0,269955.358055,0,0.0,1,DAP,1350.0,Other place (Specify)
830,52016.0,East,Nyagatare,3.0,269955.358055,0,0.0,1,Urea,1620.0,Other place (Specify)
831,52016.0,East,Nyagatare,4.0,399102.878327,0,0.0,1,KCL/MOP,2405.0,Other place (Specify)
832,52016.0,East,Nyagatare,4.0,399102.878327,0,0.0,1,DAP,1850.0,Other place (Specify)
833,52016.0,East,Nyagatare,4.0,399102.878327,0,0.0,1,Urea,2220.0,Other place (Specify)
834,52016.0,East,Nyagatare,5.0,406673.549347,0,0.0,1,KCL/MOP,2490.0,Other place (Specify)
835,52016.0,East,Nyagatare,5.0,406673.549347,0,0.0,1,DAP,1900.0,Other place (Specify)
836,52016.0,East,Nyagatare,5.0,406673.549347,0,0.0,1,Urea,2280.0,Other place (Specify)
837,52016.0,East,Nyagatare,7.0,158016.169893,0,0.0,1,DAP,700.0,Other place (Specify)
838,52016.0,East,Nyagatare,7.0,158016.169893,0,0.0,1,KCL/MOP,910.0,Other place (Specify)
839,52016.0,East,Nyagatare,7.0,158016.169893,0,0.0,1,Urea,840.0,Other place (Specify)
840,52017.0,East,Nyagatare,1.0,6029032.5,0,0.0,1,Urea,20250.0,Government & Market
841,52017.0,East,Nyagatare,1.0,6029032.5,0,0.0,1,DAP,40500.0,Government & Market
842,52018.0,East,Nyagatare,1.0,43167.68539,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
843,52018.0,East,Nyagatare,3.0,59159.802774,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
844,52019.0,East,Nyagatare,2.0,13319.4787289,1,5740.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
845,52019.0,East,Nyagatare,2.0,13319.4787289,1,5740.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
846,52019.0,East,Nyagatare,2.0,13319.4787289,1,5740.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
847,52019.0,East,Nyagatare,3.0,41823.5404726,1,8680.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
848,52019.0,East,Nyagatare,3.0,41823.5404726,1,8680.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
849,52019.0,East,Nyagatare,3.0,41823.5404726,1,8680.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
850,52019.0,East,Nyagatare,4.0,4067.52673552,1,3600.0,1,DAP,150.0,Government(MINAGRI/RAB/NAEB/District
851,52019.0,East,Nyagatare,5.0,7777.12194026,1,1780.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
852,52019.0,East,Nyagatare,5.0,7777.12194026,1,1780.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
853,52019.0,East,Nyagatare,5.0,7777.12194026,1,1780.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
854,52019.0,East,Nyagatare,6.0,9624.11349598,1,3360.0,1,DAP,100.0,Government(MINAGRI/RAB/NAEB/District
